Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:11:42 2021

Range: 43
Start Peak: 6199
Block size: 4
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Median
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)
195	0.5758487324719642	14545.716199999998	56	49-192	ch1
196	0.5758487166018454	14545.716199999998	56	49-192	ch1
197	0.5758487007317268	14545.716199999998	56	49-192	ch1
198	0.575848684861608	14545.716199999998	56	49-192	ch1
199	0.575848668991489	14545.728	49	50-196	ch1
200	0.575848786033615	14545.728	49	50-196	ch1
201	0.575848903075741	14545.728	49	50-196	ch1
202	0.575849020117867	14545.728	49	50-196	ch1
203	0.575849137159993	14545.72676	44	51-200	ch1
204	0.575849124860651	14545.72676	44	51-200	ch1
205	0.575849112561309	14545.72676	44	51-200	ch1
206	0.5758491002619668	14545.72676	44	51-200	ch1
207	0.5758490879626248	14545.7442	49	52-204	ch1
208	0.5758492609469196	14545.7442	49	52-204	ch1
209	0.5758494339312142	14545.7442	49	52-204	ch1
210	0.5758496069155088	14545.7442	49	52-204	ch1
211	0.5758497798998036	14545.743999999998	45	53-208	ch1
212	0.5758497779160386	14545.743999999998	45	53-208	ch1
213	0.5758497759322738	14545.743999999998	45	53-208	ch1
214	0.575849773948509	14545.743999999998	45	53-208	ch1
215	0.575849771964744	14545.736314285714	50	54-212	ch1
216	0.575849695731495	14545.736314285714	50	54-212	ch1
217	0.5758496194982458	14545.736314285714	50	54-212	ch1
218	0.5758495432649966	14545.736314285714	50	54-212	ch1
219	0.5758494670317476	14545.729266666666	48	55-216	ch1
220	0.575849397127653	14545.729266666666	48	55-216	ch1
221	0.5758493272235584	14545.729266666666	48	55-216	ch1
222	0.5758492573194638	14545.729266666666	48	55-216	ch1
223	0.5758491874153692	14545.7372	39	56-220	ch1
224	0.575849266104708	14545.7372	39	56-220	ch1
225	0.575849344794047	14545.7372	39	56-220	ch1
226	0.575849423483386	14545.7372	39	56-220	ch1
227	0.575849502172725	14545.7456	31	57-224	ch1
228	0.5758495854908486	14545.7456	31	57-224	ch1
229	0.575849668808972	14545.7456	31	57-224	ch1
230	0.5758497521270956	14545.7456	31	57-224	ch1
231	0.5758498354452192	14545.7478	49	58-228	ch1
232	0.5758498572666324	14545.7478	49	58-228	ch1
233	0.5758498790880458	14545.7478	49	58-228	ch1
234	0.5758499009094592	14545.7478	49	58-228	ch1
235	0.5758499227308724	14545.753999999998	45	59-232	ch1
236	0.5758499842275826	14545.753999999998	45	59-232	ch1
237	0.575850045724293	14545.753999999998	45	59-232	ch1
238	0.5758501072210032	14545.753999999998	45	59-232	ch1
239	0.5758501687177134	14545.7516	51	60-236	ch1
240	0.5758501449125354	14545.7516	51	60-236	ch1
241	0.5758501211073572	14545.7516	51	60-236	ch1
242	0.575850097302179	14545.7516	51	60-236	ch1
243	0.575850073497001	14545.767399999998	56	61-240	ch1
244	0.5758502302144238	14545.767399999998	56	61-240	ch1
245	0.5758503869318466	14545.767399999998	56	61-240	ch1
246	0.5758505436492696	14545.767399999998	56	61-240	ch1
247	0.5758507003666924	14545.75828	53	62-244	ch1
248	0.5758506099070154	14545.75828	53	62-244	ch1
249	0.5758505194473384	14545.75828	53	62-244	ch1
250	0.5758504289876616	14545.75828	53	62-244	ch1
251	0.5758503385279844	14545.759133333334	63	63-248	ch1
252	0.5758503469920478	14545.759133333334	63	63-248	ch1
253	0.5758503554561112	14545.759133333334	63	63-248	ch1
254	0.5758503639201744	14545.759133333334	63	63-248	ch1
255	0.5758503723842378	14545.750485714284	52	64-252	ch1
256	0.5758502866100244	14545.750485714284	52	64-252	ch1
257	0.575850200835811	14545.750485714284	52	64-252	ch1
258	0.5758501150615976	14545.750485714284	52	64-252	ch1
259	0.5758500292873844	14545.75572	35	65-256	ch1
260	0.5758500812053442	14545.75572	35	65-256	ch1
261	0.5758501331233042	14545.75572	35	65-256	ch1
262	0.5758501850412644	14545.75572	35	65-256	ch1
263	0.5758502369592242	14545.772	43	66-260	ch1
264	0.5758503984376828	14545.772	43	66-260	ch1
265	0.5758505599161412	14545.772	43	66-260	ch1
266	0.5758507213945998	14545.772	43	66-260	ch1
267	0.5758508828730582	14545.767399999998	42	67-264	ch1
268	0.5758508372464668	14545.767399999998	42	67-264	ch1
269	0.5758507916198754	14545.767399999998	42	67-264	ch1
270	0.5758507459932838	14545.767399999998	42	67-264	ch1
271	0.5758507003666924	14545.751199999998	61	68-268	ch1
272	0.5758505396817398	14545.751199999998	61	68-268	ch1
273	0.5758503789967874	14545.751199999998	61	68-268	ch1
274	0.5758502183118348	14545.751199999998	61	68-268	ch1
275	0.575850057626882	14545.7536	43	69-272	ch1
276	0.5758500814320602	14545.7536	43	69-272	ch1
277	0.5758501052372384	14545.7536	43	69-272	ch1
278	0.5758501290424166	14545.7536	43	69-272	ch1
279	0.5758501528475948	14545.7642	46	70-276	ch1
280	0.5758502579871316	14545.7642	46	70-276	ch1
281	0.5758503631266686	14545.7642	46	70-276	ch1
282	0.5758504682662054	14545.7642	46	70-276	ch1
283	0.5758505734057422	14545.7658	52	71-280	ch1
284	0.575850589275861	14545.7658	52	71-280	ch1
285	0.5758506051459798	14545.7658	52	71-280	ch1
286	0.5758506210160986	14545.7658	52	71-280	ch1
287	0.5758506368862174	14545.761266666666	43	72-284	ch1
288	0.5758505919208808	14545.761266666666	43	72-284	ch1
289	0.5758505469555444	14545.761266666666	43	72-284	ch1
290	0.5758505019902078	14545.761266666666	43	72-284	ch1
291	0.5758504570248714	14545.7666	52	73-288	ch1
292	0.5758505099252672	14545.7666	52	73-288	ch1
293	0.575850562825663	14545.7666	52	73-288	ch1
294	0.575850615726059	14545.7666	52	73-288	ch1
295	0.5758506686264548	14545.778028571428	65	74-292	ch1
296	0.5758507819844462	14545.778028571428	65	74-292	ch1
297	0.5758508953424374	14545.778028571428	65	74-292	ch1
298	0.5758510087004288	14545.778028571428	65	74-292	ch1
299	0.57585112205842	14545.776399999998	47	75-296	ch1
300	0.5758511059049062	14545.776399999998	47	75-296	ch1
301	0.5758510897513924	14545.776399999998	47	75-296	ch1
302	0.5758510735978786	14545.776399999998	47	75-296	ch1
303	0.5758510574443648	14545.7612	51	76-300	ch1
304	0.5758509066782366	14545.7612	51	76-300	ch1
305	0.5758507559121082	14545.7612	51	76-300	ch1
306	0.5758506051459798	14545.7612	51	76-300	ch1
307	0.5758504543798514	14545.753266666666	55	77-304	ch1
308	0.5758503756905126	14545.753266666666	55	77-304	ch1
309	0.5758502970011736	14545.753266666666	55	77-304	ch1
310	0.5758502183118346	14545.753266666666	55	77-304	ch1
311	0.5758501396224956	14545.755599999998	53	78-308	ch1
312	0.575850162766419	14545.755599999998	53	78-308	ch1
313	0.5758501859103422	14545.755599999998	53	78-308	ch1
314	0.5758502090542654	14545.755599999998	53	78-308	ch1
315	0.5758502321981886	14545.765666666666	49	79-312	ch1
316	0.575850332047686	14545.765666666666	49	79-312	ch1
317	0.5758504318971832	14545.765666666666	49	79-312	ch1
318	0.5758505317466806	14545.765666666666	49	79-312	ch1
319	0.5758506315961778	14545.7618	51	80-316	ch1
320	0.5758505932433908	14545.7618	51	80-316	ch1
321	0.5758505548906038	14545.7618	51	80-316	ch1
322	0.5758505165378166	14545.7618	51	80-316	ch1
323	0.5758504781850296	14545.757914285714	41	81-320	ch1
324	0.5758504396433126	14545.757914285714	41	81-320	ch1
325	0.5758504011015956	14545.757914285714	41	81-320	ch1
326	0.5758503625598784	14545.757914285714	41	81-320	ch1
327	0.5758503240181614	14545.759	39	82-324	ch1
328	0.5758503347871706	14545.759	39	82-324	ch1
329	0.5758503455561798	14545.759	39	82-324	ch1
330	0.575850356325189	14545.759	39	82-324	ch1
331	0.5758503670941982	14545.76436	55	83-328	ch1
332	0.575850420259096	14545.76436	55	83-328	ch1
333	0.575850473423994	14545.76436	55	83-328	ch1
334	0.5758505265888918	14545.76436	55	83-328	ch1
335	0.5758505797537898	14545.7588	53	84-332	ch1
336	0.575850524605127	14545.7588	53	84-332	ch1
337	0.5758504694564642	14545.7588	53	84-332	ch1
338	0.5758504143078016	14545.7588	53	84-332	ch1
339	0.5758503591591388	14545.75517142857	44	85-336	ch1
340	0.5758503231679766	14545.75517142857	44	85-336	ch1
341	0.5758502871768144	14545.75517142857	44	85-336	ch1
342	0.575850251185652	14545.75517142857	44	85-336	ch1
343	0.5758502151944898	14545.76212	57	86-340	ch1
344	0.5758502841161486	14545.76212	57	86-340	ch1
345	0.5758503530378072	14545.76212	57	86-340	ch1
346	0.575850421959466	14545.76212	57	86-340	ch1
347	0.5758504908811246	14545.766333333334	46	87-344	ch1
348	0.5758505326724376	14545.766333333334	46	87-344	ch1
349	0.5758505744637502	14545.766333333334	46	87-344	ch1
350	0.575850616255063	14545.766333333334	46	87-344	ch1
351	0.5758506580463758	14545.7604	39	88-348	ch1
352	0.5758505991946852	14545.7604	39	88-348	ch1
353	0.5758505403429948	14545.7604	39	88-348	ch1
354	0.5758504814913044	14545.7604	39	88-348	ch1
355	0.5758504226396138	14545.764644444444	47	89-352	ch1
356	0.5758504647395122	14545.764644444444	47	89-352	ch1
357	0.5758505068394106	14545.764644444444	47	89-352	ch1
358	0.5758505489393092	14545.764644444444	47	89-352	ch1
359	0.5758505910392074	14545.7758	56	90-356	ch1
360	0.5758507016892022	14545.7758	56	90-356	ch1
361	0.575850812339197	14545.7758	56	90-356	ch1
362	0.5758509229891918	14545.7758	56	90-356	ch1
363	0.5758510336391868	14545.781	52	91-360	ch1
364	0.5758510852170726	14545.781	52	91-360	ch1
365	0.5758511367949588	14545.781	52	91-360	ch1
366	0.5758511883728448	14545.781	52	91-360	ch1
367	0.5758512399507308	14545.770499999998	55	92-364	ch1
368	0.5758511358030762	14545.770499999998	55	92-364	ch1
369	0.5758510316554218	14545.770499999998	55	92-364	ch1
370	0.5758509275077676	14545.770499999998	55	92-364	ch1
371	0.575850823360113	14545.768885714286	53	93-368	ch1
372	0.5758508073482966	14545.768885714286	53	93-368	ch1
373	0.5758507913364804	14545.768885714286	53	93-368	ch1
374	0.5758507753246642	14545.768885714286	53	93-368	ch1
375	0.575850759312848	14545.7734	56	94-372	ch1
376	0.5758508040892546	14545.7734	56	94-372	ch1
377	0.5758508488656612	14545.7734	56	94-372	ch1
378	0.5758508936420678	14545.7734	56	94-372	ch1
379	0.575850938418474	14545.775399999998	36	95-376	ch1
380	0.5758509582561226	14545.775399999998	36	95-376	ch1
381	0.575850978093771	14545.775399999998	36	95-376	ch1
382	0.5758509979314194	14545.775399999998	36	95-376	ch1
383	0.575851017769068	14545.7786	50	96-380	ch1
384	0.5758510495093054	14545.7786	50	96-380	ch1
385	0.575851081249543	14545.7786	50	96-380	ch1
386	0.5758511129897806	14545.7786	50	96-380	ch1
387	0.5758511447300182	14545.7694	53	97-384	ch1
388	0.5758510534768352	14545.7694	53	97-384	ch1
389	0.5758509622236522	14545.7694	53	97-384	ch1
390	0.5758508709704692	14545.7694	53	97-384	ch1
391	0.5758507797172864	14545.77508	44	98-388	ch1
392	0.575850836056208	14545.77508	44	98-388	ch1
393	0.5758508923951296	14545.77508	44	98-388	ch1
394	0.5758509487340512	14545.77508	44	98-388	ch1
395	0.575851005072973	14545.772657142856	58	99-392	ch1
396	0.5758509810410788	14545.772657142856	58	99-392	ch1
397	0.5758509570091846	14545.772657142856	58	99-392	ch1
398	0.5758509329772906	14545.772657142856	58	99-392	ch1
399	0.5758509089453964	14545.7768	53	100-396	ch1
400	0.5758509500376682	14545.7768	53	100-396	ch1
401	0.57585099112994	14545.7768	53	100-396	ch1
402	0.5758510322222118	14545.7768	53	100-396	ch1
403	0.5758510733144836	14545.772314285714	43	101-400	ch1
404	0.575851028821472	14545.772314285714	43	101-400	ch1
405	0.5758509843284606	14545.772314285714	43	101-400	ch1
406	0.575850939835449	14545.772314285714	43	101-400	ch1
407	0.5758508953424376	14545.7686	54	102-404	ch1
408	0.5758508585010904	14545.7686	54	102-404	ch1
409	0.5758508216597432	14545.7686	54	102-404	ch1
410	0.575850784818396	14545.7686	54	102-404	ch1
411	0.5758507479770488	14545.772466666666	51	103-408	ch1
412	0.5758507863298358	14545.772466666666	51	103-408	ch1
413	0.5758508246826228	14545.772466666666	51	103-408	ch1
414	0.5758508630354098	14545.772466666666	51	103-408	ch1
415	0.5758509013881968	14545.7783	53	104-412	ch1
416	0.575850959248005	14545.7783	53	104-412	ch1
417	0.575851017107813	14545.7783	53	104-412	ch1
418	0.575851074967621	14545.7783	53	104-412	ch1
419	0.5758511328274292	14545.777533333332	48	105-416	ch1
420	0.5758511252229972	14545.777533333332	48	105-416	ch1
421	0.5758511176185652	14545.777533333332	48	105-416	ch1
422	0.5758511100141332	14545.777533333332	48	105-416	ch1
423	0.5758511024097014	14545.7794	51	106-420	ch1
424	0.57585112092484	14545.7794	51	106-420	ch1
425	0.5758511394399786	14545.7794	51	106-420	ch1
426	0.5758511579551172	14545.7794	51	106-420	ch1
427	0.575851176470256	14545.768	51	107-424	ch1
428	0.5758510633956596	14545.768	51	107-424	ch1
429	0.5758509503210634	14545.768	51	107-424	ch1
430	0.575850837246467	14545.768	51	107-424	ch1
431	0.5758507241718708	14545.7562	44	108-428	ch1
432	0.5758506071297448	14545.7562	44	108-428	ch1
433	0.5758504900876188	14545.7562	44	108-428	ch1
434	0.5758503730454928	14545.7562	44	108-428	ch1
435	0.5758502560033668	14545.75172	52	109-432	ch1
436	0.5758502115670342	14545.75172	52	109-432	ch1
437	0.5758501671307016	14545.75172	52	109-432	ch1
438	0.5758501226943692	14545.75172	52	109-432	ch1
439	0.5758500782580366	14545.7544	55	110-436	ch1
440	0.5758501048404854	14545.7544	55	110-436	ch1
441	0.5758501314229344	14545.7544	55	110-436	ch1
442	0.5758501580053832	14545.7544	55	110-436	ch1
443	0.5758501845878322	14545.767399999998	44	111-440	ch1
444	0.5758503135325472	14545.767399999998	44	111-440	ch1
445	0.5758504424772622	14545.767399999998	44	111-440	ch1
446	0.5758505714219774	14545.767399999998	44	111-440	ch1
447	0.5758507003666924	14545.7706	52	112-444	ch1
448	0.57585073210693	14545.7706	52	112-444	ch1
449	0.5758507638471676	14545.7706	52	112-444	ch1
450	0.575850795587405	14545.7706	52	112-444	ch1
451	0.5758508273276426	14545.775533333334	57	113-448	ch1
452	0.5758508762605088	14545.775533333334	57	113-448	ch1
453	0.5758509251933752	14545.775533333334	57	113-448	ch1
454	0.5758509741262414	14545.775533333334	57	113-448	ch1
455	0.5758510230591076	14545.7666	53	114-452	ch1
456	0.5758509344509444	14545.7666	53	114-452	ch1
457	0.5758508458427812	14545.7666	53	114-452	ch1
458	0.5758507572346182	14545.7666	53	114-452	ch1
459	0.5758506686264548	14545.765533333334	56	115-456	ch1
460	0.5758506580463756	14545.765533333334	56	115-456	ch1
461	0.5758506474662964	14545.765533333334	56	115-456	ch1
462	0.5758506368862174	14545.765533333334	56	115-456	ch1
463	0.5758506263061384	14545.7618	40	116-460	ch1
464	0.5758505892758612	14545.7618	40	116-460	ch1
465	0.575850552245584	14545.7618	40	116-460	ch1
466	0.5758505152153068	14545.7618	40	116-460	ch1
467	0.5758504781850296	14545.758333333334	40	117-464	ch1
468	0.5758504437997722	14545.758333333334	40	117-464	ch1
469	0.5758504094145148	14545.758333333334	40	117-464	ch1
470	0.5758503750292576	14545.758333333334	40	117-464	ch1
471	0.5758503406440002	14545.75684	32	118-468	ch1
472	0.5758503258318894	14545.75684	32	118-468	ch1
473	0.5758503110197786	14545.75684	32	118-468	ch1
474	0.5758502962076676	14545.75684	32	118-468	ch1
475	0.5758502813955568	14545.7585	59	119-472	ch1
476	0.575850297860805	14545.7585	59	119-472	ch1
477	0.5758503143260534	14545.7585	59	119-472	ch1
478	0.5758503307913016	14545.7585	59	119-472	ch1
479	0.5758503472565498	14545.757399999998	42	120-476	ch1
480	0.575850336345843	14545.757399999998	42	120-476	ch1
481	0.5758503254351364	14545.757399999998	42	120-476	ch1
482	0.5758503145244298	14545.757399999998	42	120-476	ch1
483	0.575850303613723	14545.767133333332	47	121-480	ch1
484	0.5758504001569458	14545.767133333332	47	121-480	ch1
485	0.5758504967001682	14545.767133333332	47	121-480	ch1
486	0.5758505932433908	14545.767133333332	47	121-480	ch1
487	0.5758506897866132	14545.7598	34	122-484	ch1
488	0.5758506170485688	14545.7598	34	122-484	ch1
489	0.5758505443105244	14545.7598	34	122-484	ch1
490	0.57585047157248	14545.7598	34	122-484	ch1
491	0.5758503988344358	14545.766066666666	62	123-488	ch1
492	0.5758504609924008	14545.766066666666	62	123-488	ch1
493	0.575850523150366	14545.766066666666	62	123-488	ch1
494	0.5758505853083312	14545.766066666666	62	123-488	ch1
495	0.5758506474662964	14545.773159999998	58	124-492	ch1
496	0.575850717823823	14545.773159999998	58	124-492	ch1
497	0.5758507881813496	14545.773159999998	58	124-492	ch1
498	0.5758508585388762	14545.773159999998	58	124-492	ch1
499	0.5758509288964028	14545.773	46	125-496	ch1
500	0.575850927309391	14545.773	46	125-496	ch1
501	0.5758509257223792	14545.773	46	125-496	ch1
502	0.5758509241353672	14545.773	46	125-496	ch1
503	0.5758509225483556	14545.77492	49	126-500	ch1
504	0.575850941592498	14545.77492	49	126-500	ch1
505	0.5758509606366404	14545.77492	49	126-500	ch1
506	0.575850979680783	14545.77492	49	126-500	ch1
507	0.5758509987249254	14545.7586	46	127-504	ch1
508	0.575850836849714	14545.7586	46	127-504	ch1
509	0.5758506749745024	14545.7586	46	127-504	ch1
510	0.5758505130992908	14545.7586	46	127-504	ch1
511	0.5758503512240794	14545.757	54	128-508	ch1
512	0.5758503353539606	14545.757	54	128-508	ch1
513	0.5758503194838418	14545.757	54	128-508	ch1
514	0.575850303613723	14545.757	54	128-508	ch1
515	0.5758502877436042	14545.762066666666	46	129-512	ch1
516	0.5758503379989804	14545.762066666666	46	129-512	ch1
517	0.5758503882543566	14545.762066666666	46	129-512	ch1
518	0.5758504385097328	14545.762066666666	46	129-512	ch1
519	0.5758504887651088	14545.753799999998	51	130-516	ch1
520	0.5758504067694952	14545.753799999998	51	130-516	ch1
521	0.5758503247738814	14545.753799999998	51	130-516	ch1
522	0.5758502427782678	14545.753799999998	51	130-516	ch1
523	0.5758501607826542	14545.75028	51	131-520	ch1
524	0.5758501258683928	14545.75028	51	131-520	ch1
525	0.5758500909541314	14545.75028	51	131-520	ch1
526	0.5758500560398702	14545.75028	51	131-520	ch1
527	0.575850021125609	14545.755266666666	47	132-524	ch1
528	0.5758500705874792	14545.755266666666	47	132-524	ch1
529	0.5758501200493492	14545.755266666666	47	132-524	ch1
530	0.5758501695112194	14545.755266666666	47	132-524	ch1
531	0.5758502189730896	14545.7608	49	133-528	ch1
532	0.5758502738572504	14545.7608	49	133-528	ch1
533	0.5758503287414112	14545.7608	49	133-528	ch1
534	0.5758503836255718	14545.7608	49	133-528	ch1
535	0.5758504385097326	14545.7612	43	134-532	ch1
536	0.5758504424772624	14545.7612	43	134-532	ch1
537	0.575850446444792	14545.7612	43	134-532	ch1
538	0.5758504504123216	14545.7612	43	134-532	ch1
539	0.5758504543798514	14545.758066666666	46	135-536	ch1
540	0.5758504233008688	14545.758066666666	46	135-536	ch1
541	0.5758503922218862	14545.758066666666	46	135-536	ch1
542	0.5758503611429036	14545.758066666666	46	135-536	ch1
543	0.5758503300639212	14545.762066666666	42	136-540	ch1
544	0.575850369739218	14545.762066666666	42	136-540	ch1
545	0.575850409414515	14545.762066666666	42	136-540	ch1
546	0.575850449089812	14545.762066666666	42	136-540	ch1
547	0.5758504887651088	14545.7698	55	137-544	ch1
548	0.5758505654706828	14545.7698	55	137-544	ch1
549	0.575850642176257	14545.7698	55	137-544	ch1
550	0.575850718881831	14545.7698	55	137-544	ch1
551	0.5758507955874052	14545.763628571428	59	138-548	ch1
552	0.5758507343740898	14545.763628571428	59	138-548	ch1
553	0.5758506731607746	14545.763628571428	59	138-548	ch1
554	0.5758506119474592	14545.763628571428	59	138-548	ch1
555	0.575850550734144	14545.7582	41	139-552	ch1
556	0.5758504968890982	14545.7582	41	139-552	ch1
557	0.5758504430440524	14545.7582	41	139-552	ch1
558	0.5758503891990066	14545.7582	41	139-552	ch1
559	0.5758503353539608	14545.7554	53	140-556	ch1
560	0.575850307581253	14545.7554	53	140-556	ch1
561	0.575850279808545	14545.7554	53	140-556	ch1
562	0.5758502520358372	14545.7554	53	140-556	ch1
563	0.5758502242631292	14545.75492	50	141-560	ch1
564	0.5758502195020936	14545.75492	50	141-560	ch1
565	0.575850214741058	14545.75492	50	141-560	ch1
566	0.5758502099800222	14545.75492	50	141-560	ch1
567	0.5758502052189868	14545.760999999998	38	142-564	ch1
568	0.5758502655254382	14545.760999999998	38	142-564	ch1
569	0.5758503258318894	14545.760999999998	38	142-564	ch1
570	0.5758503861383406	14545.760999999998	38	142-564	ch1
571	0.575850446444792	14545.77092	46	143-568	ch1
572	0.5758505448395284	14545.77092	46	143-568	ch1
573	0.5758506432342648	14545.77092	46	143-568	ch1
574	0.5758507416290014	14545.77092	46	143-568	ch1
575	0.5758508400237378	14545.772466666666	43	144-572	ch1
576	0.5758508553648526	14545.772466666666	43	144-572	ch1
577	0.5758508707059674	14545.772466666666	43	144-572	ch1
578	0.5758508860470822	14545.772466666666	43	144-572	ch1
579	0.5758509013881968	14545.755	53	145-576	ch1
580	0.5758507281394002	14545.755	53	145-576	ch1
581	0.5758505548906036	14545.755	53	145-576	ch1
582	0.575850381641807	14545.755	53	145-576	ch1
583	0.5758502083930104	14545.74596	48	146-580	ch1
584	0.5758501187268394	14545.74596	48	146-580	ch1
585	0.5758500290606684	14545.74596	48	146-580	ch1
586	0.5758499393944972	14545.74596	48	146-580	ch1
587	0.5758498497283262	14545.756	45	147-584	ch1
588	0.5758499493133214	14545.756	45	147-584	ch1
589	0.5758500488983168	14545.756	45	147-584	ch1
590	0.5758501484833122	14545.756	45	147-584	ch1
591	0.5758502480683074	14545.760999999998	48	148-588	ch1
592	0.5758502976624286	14545.760999999998	48	148-588	ch1
593	0.5758503472565498	14545.760999999998	48	148-588	ch1
594	0.575850396850671	14545.760999999998	48	148-588	ch1
595	0.575850446444792	14545.7616	49	149-592	ch1
596	0.5758504523960866	14545.7616	49	149-592	ch1
597	0.575850458347381	14545.7616	49	149-592	ch1
598	0.5758504642986756	14545.7616	49	149-592	ch1
599	0.57585047024997	14545.758828571428	45	150-596	ch1
600	0.5758504427606572	14545.758828571428	45	150-596	ch1
601	0.5758504152713444	14545.758828571428	45	150-596	ch1
602	0.5758503877820316	14545.758828571428	45	150-596	ch1
603	0.5758503602927188	14545.77204	43	151-600	ch1
604	0.5758504913345568	14545.77204	43	151-600	ch1
605	0.5758506223763946	14545.77204	43	151-600	ch1
606	0.5758507534182324	14545.77204	43	151-600	ch1
607	0.57585088446007	14545.766866666666	55	152-604	ch1
608	0.5758508331466862	14545.766866666666	55	152-604	ch1
609	0.5758507818333022	14545.766866666666	55	152-604	ch1
610	0.5758507305199182	14545.766866666666	55	152-604	ch1
611	0.5758506792065342	14545.755	43	153-608	ch1
612	0.5758505615031532	14545.755	43	153-608	ch1
613	0.5758504437997722	14545.755	43	153-608	ch1
614	0.5758503260963914	14545.755	43	153-608	ch1
615	0.5758502083930104	14545.756466666666	47	154-612	ch1
616	0.5758502229406194	14545.756466666666	47	154-612	ch1
617	0.5758502374882282	14545.756466666666	47	154-612	ch1
618	0.5758502520358372	14545.756466666666	47	154-612	ch1
619	0.5758502665834458	14545.776314285712	52	155-616	ch1
620	0.5758504634484908	14545.776314285712	52	155-616	ch1
621	0.5758506603135356	14545.776314285712	52	155-616	ch1
622	0.5758508571785804	14545.776314285712	52	155-616	ch1
623	0.5758510540436252	14545.753639999998	36	156-620	ch1
624	0.5758508291413704	14545.753639999998	36	156-620	ch1
625	0.5758506042391158	14545.753639999998	36	156-620	ch1
626	0.5758503793368612	14545.753639999998	36	156-620	ch1
627	0.5758501544346066	14545.751133333334	47	157-624	ch1
628	0.5758501295714206	14545.751133333334	47	157-624	ch1
629	0.5758501047082344	14545.751133333334	47	157-624	ch1
630	0.5758500798450484	14545.751133333334	47	157-624	ch1
631	0.5758500549818622	14545.7564	41	158-628	ch1
632	0.5758501072210032	14545.7564	41	158-628	ch1
633	0.5758501594601442	14545.7564	41	158-628	ch1
634	0.5758502116992852	14545.7564	41	158-628	ch1
635	0.5758502639384262	14545.774599999998	49	159-632	ch1
636	0.5758504444610272	14545.774599999998	49	159-632	ch1
637	0.5758506249836284	14545.774599999998	49	159-632	ch1
638	0.5758508055062294	14545.774599999998	49	159-632	ch1
639	0.5758509860288304	14545.777	44	160-636	ch1
640	0.5758510098340086	14545.777	44	160-636	ch1
641	0.5758510336391868	14545.777	44	160-636	ch1
642	0.5758510574443648	14545.777	44	160-636	ch1
643	0.5758510812495432	14545.7586	43	161-640	ch1
644	0.5758508987431772	14545.7586	43	161-640	ch1
645	0.5758507162368114	14545.7586	43	161-640	ch1
646	0.5758505337304454	14545.7586	43	161-640	ch1
647	0.5758503512240794	14545.758066666666	47	162-644	ch1
648	0.5758503459340398	14545.758066666666	47	162-644	ch1
649	0.5758503406440002	14545.758066666666	47	162-644	ch1
650	0.5758503353539606	14545.758066666666	47	162-644	ch1
651	0.5758503300639212	14545.7562	48	163-648	ch1
652	0.5758503115487824	14545.7562	48	163-648	ch1
653	0.575850293033644	14545.7562	48	163-648	ch1
654	0.5758502745185054	14545.7562	48	163-648	ch1
655	0.5758502560033668	14545.7496	47	164-652	ch1
656	0.5758501905391268	14545.7496	47	164-652	ch1
657	0.575850125074887	14545.7496	47	164-652	ch1
658	0.575850059610647	14545.7496	47	164-652	ch1
659	0.5758499941464068	14545.7514	52	165-656	ch1
660	0.5758500120002906	14545.7514	52	165-656	ch1
661	0.5758500298541742	14545.7514	52	165-656	ch1
662	0.5758500477080578	14545.7514	52	165-656	ch1
663	0.5758500655619414	14545.768733333332	52	166-660	ch1
664	0.5758502374882282	14545.768733333332	52	166-660	ch1
665	0.575850409414515	14545.768733333332	52	166-660	ch1
666	0.5758505813408018	14545.768733333332	52	166-660	ch1
667	0.5758507532670884	14545.757266666666	46	167-664	ch1
668	0.5758506395312372	14545.757266666666	46	167-664	ch1
669	0.575850525795386	14545.757266666666	46	167-664	ch1
670	0.5758504120595348	14545.757266666666	46	167-664	ch1
671	0.5758502983236834	14545.7594	40	168-668	ch1
672	0.5758503194838418	14545.7594	40	168-668	ch1
673	0.5758503406440002	14545.7594	40	168-668	ch1
674	0.5758503618041586	14545.7594	40	168-668	ch1
675	0.575850382964317	14545.753799999998	54	169-672	ch1
676	0.5758503274189012	14545.753799999998	54	169-672	ch1
677	0.5758502718734856	14545.753799999998	54	169-672	ch1
678	0.5758502163280698	14545.753799999998	54	169-672	ch1
679	0.5758501607826542	14545.7402	46	170-676	ch1
680	0.5758500258866446	14545.7402	46	170-676	ch1
681	0.575849890990635	14545.7402	46	170-676	ch1
682	0.5758497560946254	14545.7402	46	170-676	ch1
683	0.5758496211986158	14545.741	40	171-680	ch1
684	0.5758496291336752	14545.741	40	171-680	ch1
685	0.5758496370687346	14545.741	40	171-680	ch1
686	0.575849645003794	14545.741	40	171-680	ch1
687	0.5758496529388534	14545.7578	50	172-684	ch1
688	0.5758498195751004	14545.7578	50	172-684	ch1
689	0.5758499862113476	14545.7578	50	172-684	ch1
690	0.5758501528475948	14545.7578	50	172-684	ch1
691	0.5758503194838418	14545.759666666666	44	173-688	ch1
692	0.5758503379989804	14545.759666666666	44	173-688	ch1
