Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:57:14 2021

Range: 61
Start Peak: 6179
Block size: 1
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Median
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)
370	0.5758511129897806	14	14545.7778	84.9118508158727	84.91124116583202
371	0.5758507955874052	15	14545.7698	84.91175741381494	84.91124116583198
372	0.5758507003666924	12	14545.767399999998	84.9117293932076	84.91124116583202
373	0.5758505416655048	12	14545.7634	84.9116826922057	84.91124116583198
374	0.5758507638471676	8	14545.769	84.91174807361198	84.91124116583202
375	0.5758509701587118	17	14545.7742	84.91180878494034	84.91124116583198
376	0.5758507532670884	17	14545.768733333332	84.9117449602111	84.91124116583202
377	0.575851017769068	16	14545.775399999998	84.91182279524996	84.91124116583202
378	0.5758509225483554	10	14545.773	84.91179477463186	84.91124116583198
379	0.5758509225483554	19	14545.773	84.91179477463186	84.91124116583198
380	0.5758507955874052	11	14545.7698	84.91175741381494	84.91124116583198
381	0.5758506263061382	11	14545.765533333334	84.91170759940512	84.91124116583202
382	0.5758508802280386	18	14545.771933333334	84.9117823210253	84.91124116583202
383	0.5758509860288304	2	14545.774599999998	84.9118134550434	84.911241165832
384	0.575851366911681	7	14545.7842	84.9119255375559	84.91124116583202
385	0.5758515573531064	11	14545.788999999998	84.91198157883986	84.91124116583198
386	0.5758514303921562	13	14545.7858	84.91194421798184	84.91124116583198
387	0.5758510495093056	13	14545.7762	84.91183213545706	84.91124116583202
388	0.5758507479770488	13	14545.7686	84.91174340351068	84.91124116583204
389	0.5758504940551484	17	14545.7622	84.91166868190762	84.91124116583202
390	0.5758508114575238	15	14545.7702	84.91176208391658	84.911241165832
391	0.5758508114575238	11	14545.7702	84.91176208391658	84.911241165832
392	0.575850848487801	10	14545.771133333332	84.91177298082098	84.91124116583202
393	0.5758509225483554	11	14545.773	84.91179477463186	84.91124116583198
394	0.575851017769068	16	14545.775399999998	84.91182279524996	84.91124116583202
395	0.5758511129897806	10	14545.7778	84.9118508158727	84.91124116583202
396	0.5758511447300182	8	14545.7786	84.9118601560813	84.91124116583202
397	0.5758511764702558	11	14545.7794	84.91186949629042	84.91124116583198
398	0.5758509384184742	18	14545.7734	84.91179944473456	84.911241165832
399	0.5758507955874052	13	14545.7698	84.91175741381494	84.91124116583198
400	0.5758507797172864	17	14545.7694	84.91175274371338	84.91124116583202
401	0.5758508590678802	9	14545.7714	84.91177609422236	84.91124116583202
402	0.575851366911681	12	14545.7842	84.9119255375559	84.91124116583202
403	0.5758511235698598	20	14545.778066666666	84.9118539292755	84.911241165832
404	0.5758508908081178	12	14545.7722	84.91178543442686	84.91124116583202
405	0.575851017769068	8	14545.775399999998	84.91182279524996	84.91124116583202
406	0.5758509939638898	15	14545.7748	84.911815790095	84.91124116583202
407	0.5758508431977614	7	14545.770999999998	84.9117714241203	84.911241165832
408	0.575850589275861	13	14545.764599999998	84.9116967025049	84.91124116583198
409	0.57585073210693	8	14545.768199999998	84.91173873340952	84.911241165832
410	0.5758507479770488	15	14545.7686	84.91174340351068	84.91124116583204
411	0.57585073210693	11	14545.768199999998	84.91173873340952	84.911241165832
412	0.5758507638471676	20	14545.769	84.91174807361198	84.91124116583202
413	0.5758508114575238	15	14545.7702	84.91176208391658	84.911241165832
414	0.5758507955874052	11	14545.7698	84.91175741381494	84.91124116583198
415	0.5758509542885928	12	14545.7738	84.91180411483738	84.91124116583202
416	0.5758509860288304	13	14545.774599999998	84.9118134550434	84.911241165832
417	0.5758511447300182	12	14545.7786	84.9118601560813	84.91124116583202
418	0.5758512716909684	16	14545.781799999998	84.91189751692084	84.911241165832
419	0.5758511129897806	16	14545.7778	84.9118508158727	84.91124116583202
420	0.5758509225483554	9	14545.773	84.91179477463186	84.91124116583198
421	0.5758511024097014	16	14545.777533333332	84.91184770246994	84.91124116583202
422	0.5758511129897806	9	14545.7778	84.9118508158727	84.91124116583202
423	0.5758508844600702	10	14545.77204	84.91178356638592	84.91124116583204
424	0.5758513351714434	13	14545.783399999998	84.91191619734368	84.91124116583202
425	0.5758514621323938	10	14545.7866	84.91195355819556	84.911241165832
426	0.5758512082104932	11	14545.7802	84.91187883650004	84.91124116583202
427	0.5758510812495432	16	14545.777	84.9118414756646	84.911241165832
428	0.5758508273276426	14	14545.7706	84.91176675401838	84.91124116583202
429	0.5758509542885928	18	14545.7738	84.91180411483738	84.91124116583202
430	0.575850446444792	12	14545.760999999998	84.9116546716107	84.91124116583202
431	0.5758507003666924	14	14545.767399999998	84.9117293932076	84.91124116583202
432	0.5758505099252672	9	14545.7626	84.91167335200686	84.91124116583202
433	0.5758502242631292	11	14545.7554	84.9115892902404	84.91124116583202
434	0.575850446444792	14	14545.760999999998	84.9116546716107	84.91124116583202
435	0.5758502560033668	12	14545.7562	84.91159863043462	84.91124116583202
436	0.575850097302179	8	14545.752199999998	84.91155192946864	84.91124116583198
437	0.5758500020814664	12	14545.7498	84.91152390889524	84.911241165832
438	0.5758500020814664	16	14545.7498	84.91152390889524	84.911241165832
439	0.5758499703412288	8	14545.749	84.91151456870514	84.911241165832
440	0.5758501925228916	16	14545.7546	84.9115799500467	84.91124116583202
441	0.5758502560033668	18	14545.7562	84.91159863043462	84.91124116583202
442	0.5758502242631292	10	14545.7554	84.9115892902404	84.91124116583202
443	0.5758500020814664	12	14545.7498	84.91152390889524	84.911241165832
444	0.5758500496918226	15	14545.751	84.91153791918138	84.911241165832
445	0.575849875120516	12	14545.746599999998	84.91148654813788	84.91124116583202
446	0.5758501607826542	8	14545.753799999998	84.91157060985348	84.911241165832
447	0.5758507797172864	11	14545.7694	84.91175274371338	84.91124116583202
448	0.5758508590678802	13	14545.7714	84.91177609422236	84.91124116583202
449	0.5758506686264548	12	14545.7666	84.91172005300618	84.911241165832
450	0.5758509225483554	9	14545.773	84.91179477463186	84.91124116583198
451	0.5758508273276426	12	14545.7706	84.91176675401838	84.91124116583202
452	0.5758509225483554	19	14545.773	84.91179477463186	84.91124116583198
453	0.5758509860288304	16	14545.774599999998	84.9118134550434	84.911241165832
454	0.5758510653794242	15	14545.7766	84.91183680556074	84.91124116583202
455	0.5758510495093056	17	14545.7762	84.91183213545706	84.91124116583202
456	0.5758509860288304	9	14545.774599999998	84.9118134550434	84.911241165832
457	0.5758507638471676	10	14545.769	84.91174807361198	84.91124116583202
458	0.5758509013881968	17	14545.772466666666	84.91178854782846	84.91124116583204
459	0.575850628951158	13	14545.765599999998	84.91170837775516	84.91124116583202
460	0.5758505099252672	14	14545.7626	84.91167335200686	84.91124116583202
461	0.5758505575356234	16	14545.763799999998	84.9116873623053	84.91124116583198
462	0.5758507003666924	12	14545.767399999998	84.9117293932076	84.91124116583202
463	0.5758505416655048	13	14545.7634	84.9116826922057	84.91124116583198
464	0.5758506686264548	15	14545.7666	84.91172005300618	84.911241165832
465	0.5758506051459798	7	14545.765	84.9117013726049	84.911241165832
466	0.5758507955874052	10	14545.7698	84.91175741381494	84.91124116583198
467	0.5758504041244754	10	14545.759933333332	84.91164221801442	84.91124116583198
468	0.5758504358647128	13	14545.760733333332	84.91165155821156	84.91124116583204
469	0.5758504147045544	10	14545.760199999998	84.91164533141342	84.91124116583202
470	0.575850382964317	9	14545.7594	84.91163599121662	84.911241165832
471	0.5758501290424164	10	14545.752999999998	84.91156126966082	84.91124116583204
472	0.5758504781850296	11	14545.7618	84.91166401180854	84.91124116583202
473	0.5758503406440002	10	14545.758333333334	84.91162353762172	84.91124116583202
474	0.5758499068607538	9	14545.7474	84.91149588832648	84.91124116583202
475	0.5758504147045544	5	14545.760199999998	84.91164533141342	84.91124116583202
476	0.5758502560033668	8	14545.7562	84.91159863043462	84.91124116583202
477	0.5758506051459798	23	14545.765	84.9117013726049	84.911241165832
478	0.5758503512240794	9	14545.7586	84.91162665102036	84.91124116583202
479	0.5758503194838418	16	14545.7578	84.91161731082458	84.911241165832
480	0.5758501607826542	11	14545.753799999998	84.91157060985348	84.911241165832
481	0.5758499068607538	9	14545.7474	84.91149588832648	84.91124116583202
482	0.5758503512240794	9	14545.7586	84.91162665102036	84.91124116583202
483	0.5758502242631292	13	14545.7554	84.9115892902404	84.91124116583202
484	0.5758504781850296	11	14545.7618	84.91166401180854	84.91124116583202
485	0.5758504358647128	15	14545.760733333332	84.91165155821156	84.91124116583204
486	0.5758506686264548	9	14545.7666	84.91172005300618	84.911241165832
487	0.5758508273276426	11	14545.7706	84.91176675401838	84.91124116583202
488	0.5758507162368114	13	14545.7678	84.91173406330852	84.91124116583198
489	0.5758505416655048	8	14545.7634	84.9116826922057	84.91124116583198
490	0.5758503512240794	7	14545.7586	84.91162665102036	84.91124116583202
491	0.5758504147045544	10	14545.760199999998	84.91164533141342	84.91124116583202
492	0.5758501607826542	9	14545.753799999998	84.91157060985348	84.911241165832
493	0.5758502560033668	22	14545.7562	84.91159863043462	84.91124116583202
494	0.5758506527563362	14	14545.7662	84.91171538290568	84.911241165832
495	0.5758509542885928	20	14545.7738	84.91180411483738	84.91124116583202
496	0.5758510812495432	8	14545.777	84.9118414756646	84.911241165832
497	0.5758508273276426	12	14545.7706	84.91176675401838	84.91124116583202
498	0.5758508273276426	18	14545.7706	84.91176675401838	84.91124116583202
499	0.5758509384184742	13	14545.7734	84.91179944473456	84.911241165832
500	0.5758509860288304	15	14545.774599999998	84.9118134550434	84.911241165832
501	0.5758509542885928	13	14545.7738	84.91180411483738	84.91124116583202
502	0.5758509225483554	15	14545.773	84.91179477463186	84.91124116583198
503	0.5758508590678802	10	14545.7714	84.91177609422236	84.91124116583202
504	0.5758508908081178	9	14545.7722	84.91178543442686	84.91124116583202
505	0.5758509542885928	12	14545.7738	84.91180411483738	84.91124116583202
506	0.57585112092484	17	14545.778	84.9118531509248	84.911241165832
507	0.5758510495093056	10	14545.7762	84.91183213545706	84.91124116583202
508	0.5758506368862174	11	14545.7658	84.9117107128053	84.91124116583202
509	0.575850499345188	7	14545.762333333332	84.91167023860734	84.911241165832
510	0.5758502877436042	12	14545.757	84.91160797062934	84.911241165832
511	0.575850382964317	18	14545.7594	84.91163599121662	84.911241165832
512	0.5758502877436042	9	14545.757	84.91160797062934	84.911241165832
513	0.5758506210160986	11	14545.7654	84.91170604270506	84.91124116583202
514	0.5758502560033668	8	14545.7562	84.91159863043462	84.91124116583202
515	0.575850200457951	19	14545.754799999998	84.91158228509506	84.91124116583202
516	0.5758503512240794	16	14545.7586	84.91162665102036	84.91124116583202
517	0.5758505099252672	8	14545.7626	84.91167335200686	84.91124116583202
518	0.5758506051459798	15	14545.765	84.9117013726049	84.911241165832
519	0.575850382964317	14	14545.7594	84.91163599121662	84.911241165832
520	0.5758504781850296	9	14545.7618	84.91166401180854	84.91124116583202
521	0.5758501607826542	11	14545.753799999998	84.91157060985348	84.911241165832
522	0.5758502242631292	13	14545.7554	84.9115892902404	84.91124116583202
523	0.575849890990635	13	14545.747	84.9114912182321	84.911241165832
524	0.57585021368305	14	14545.755133333332	84.91158617684242	84.91124116583202
525	0.5758499703412288	8	14545.749	84.91151456870514	84.911241165832
526	0.5758496846790908	16	14545.7418	84.91143050701726	84.911241165832
527	0.5758500232416248	16	14545.750333333334	84.91153013568894	84.911241165832
528	0.5758502560033668	12	14545.7562	84.91159863043462	84.91124116583202
529	0.575850240133248	17	14545.755799999998	84.91159396033742	84.911241165832
530	0.5758501925228916	7	14545.7546	84.9115799500467	84.91124116583202
531	0.5758502718734856	11	14545.756599999998	84.9116033005319	84.911241165832
532	0.5758501290424164	12	14545.752999999998	84.91156126966082	84.91124116583204
533	0.5758504570248714	9	14545.761266666666	84.91165778500992	84.91124116583202
534	0.5758503512240794	10	14545.7586	84.91162665102036	84.91124116583202
535	0.5758503512240794	16	14545.7586	84.91162665102036	84.91124116583202
536	0.5758505734057422	14	14545.7642	84.91169203240504	84.91124116583202
537	0.5758503512240794	7	14545.7586	84.91162665102036	84.91124116583202
538	0.5758504147045544	9	14545.760199999998	84.91164533141342	84.91124116583202
539	0.575850499345188	15	14545.762333333332	84.91167023860734	84.911241165832
540	0.5758505099252672	12	14545.7626	84.91167335200686	84.91124116583202
541	0.5758502348432084	14	14545.755666666666	84.9115924036384	84.91124116583198
542	0.5758502242631292	9	14545.7554	84.9115892902404	84.91124116583202
543	0.575850382964317	12	14545.7594	84.91163599121662	84.911241165832
544	0.5758506210160986	11	14545.7654	84.91170604270506	84.91124116583202
545	0.5758505099252672	14	14545.7626	84.91167335200686	84.91124116583202
546	0.5758503512240794	7	14545.7586	84.91162665102036	84.91124116583202
547	0.5758502877436042	11	14545.757	84.91160797062934	84.911241165832
548	0.5758508590678802	10	14545.7714	84.91177609422236	84.91124116583202
549	0.57585073210693	20	14545.768199999998	84.91173873340952	84.911241165832
550	0.575850874937999	11	14545.771799999998	84.91178076432454	84.91124116583202
551	0.5758508908081178	14	14545.7722	84.91178543442686	84.91124116583202
552	0.57585073210693	10	14545.768199999998	84.91173873340952	84.911241165832
553	0.5758504940551484	11	14545.7622	84.91166868190762	84.91124116583202
554	0.5758506051459798	17	14545.765	84.9117013726049	84.911241165832
555	0.5758505416655048	19	14545.7634	84.9116826922057	84.91124116583198
556	0.5758506051459798	12	14545.765	84.9117013726049	84.911241165832
557	0.5758507797172864	7	14545.7694	84.91175274371338	84.91124116583202
558	0.5758503512240794	12	14545.7586	84.91162665102036	84.91124116583202
559	0.5758504147045544	9	14545.760199999998	84.91164533141342	84.91124116583202
560	0.5758501449125354	13	14545.7534	84.9115659397571	84.911241165832
561	0.5758504147045544	13	14545.760199999998	84.91164533141342	84.91124116583202
562	0.5758503089037628	15	14545.757533333334	84.91161419742612	84.91124116583202
563	0.575850097302179	7	14545.752199999998	84.91155192946864	84.91124116583198
564	0.5758500655619414	18	14545.7514	84.911542589277	84.91124116583202
565	0.5758501766527728	13	14545.7542	84.91157527995004	84.91124116583202
566	0.5758503512240794	12	14545.7586	84.91162665102036	84.91124116583202
567	0.5758502242631292	14	14545.7554	84.9115892902404	84.91124116583202
568	0.5758501396224956	11	14545.753266666666	84.91156438305832	84.91124116583202
569	0.5758502877436042	13	14545.757	84.91160797062934	84.911241165832
570	0.5758506686264548	9	14545.7666	84.91172005300618	84.911241165832
571	0.5758504781850296	5	14545.7618	84.91166401180854	84.91124116583202
572	0.5758506368862174	12	14545.7658	84.9117107128053	84.91124116583202
573	0.5758507955874052	6	14545.7698	84.91175741381494	84.91124116583198
574	0.5758506368862174	10	14545.7658	84.9117107128053	84.91124116583202
575	0.5758507955874052	12	14545.7698	84.91175741381494	84.91124116583198
576	0.5758509437085136	19	14545.773533333334	84.91180100143548	84.91124116583202
577	0.5758506051459798	4	14545.765	84.9117013726049	84.911241165832
578	0.5758510706694638	11	14545.776733333332	84.91183836226202	84.91124116583202
579	0.5758510336391868	15	14545.7758	84.91182746535344	84.91124116583204
580	0.5758505099252672	13	14545.7626	84.91167335200686	84.91124116583202
581	0.5758505416655048	10	14545.7634	84.9116826922057	84.91124116583198
582	0.5758506051459798	10	14545.765	84.9117013726049	84.911241165832
583	0.5758501607826542	13	14545.753799999998	84.91157060985348	84.911241165832
584	0.5758499597611496	20	14545.748733333332	84.91151145530854	84.91124116583202
585	0.5758497164193284	16	14545.7426	84.91143984720276	84.91124116583198
586	0.5758499068607538	16	14545.7474	84.91149588832648	84.91124116583202
587	0.5758499862113476	9	14545.749399999998	84.91151923880012	84.911241165832
588	0.5758499068607538	8	14545.7474	84.91149588832648	84.91124116583202
589	0.5758501290424164	18	14545.752999999998	84.91156126966082	84.91124116583204
590	0.5758504623149108	9	14545.7614	84.91165934170954	84.91124116583202
591	0.5758502877436042	8	14545.757	84.91160797062934	84.911241165832
592	0.5758499386009912	10	14545.7482	84.91150522851554	84.91124116583202
593	0.5758502560033668	14	14545.7562	84.91159863043462	84.91124116583202
594	0.5758506051459798	15	14545.765	84.9117013726049	84.911241165832
595	0.5758506368862174	9	14545.7658	84.9117107128053	84.91124116583202
596	0.5758504781850296	10	14545.7618	84.91166401180854	84.91124116583202
597	0.5758504147045544	8	14545.760199999998	84.91164533141342	84.91124116583202
598	0.575850446444792	20	14545.760999999998	84.9116546716107	84.91124116583202
599	0.575850562825663	7	14545.763933333332	84.9116889190052	84.91124116583202
600	0.5758504781850296	14	14545.7618	84.91166401180854	84.91124116583202
601	0.5758503618041586	15	14545.758866666666	84.91162976441904	84.91124116583202
602	0.5758504147045544	8	14545.760199999998	84.91164533141342	84.91124116583202
603	0.575849991501387	13	14545.749533333332	84.91152079549848	84.91124116583202
604	0.5758507479770488	9	14545.7686	84.91174340351068	84.91124116583204
605	0.5758508273276426	10	14545.7706	84.91176675401838	84.91124116583202
606	0.5758508193925832	11	14545.7704	84.91176441896746	84.91124116583202
607	0.5758510495093056	15	14545.7762	84.91183213545706	84.91124116583202
608	0.57585073210693	7	14545.768199999998	84.91173873340952	84.911241165832
609	0.5758507955874052	21	14545.7698	84.91175741381494	84.91124116583198
610	0.5758508590678802	10	14545.7714	84.91177609422236	84.91124116583202
611	0.5758504147045544	13	14545.760199999998	84.91164533141342	84.91124116583202
612	0.575850615726059	12	14545.765266666666	84.91170448600498	84.91124116583198
613	0.575850382964317	14	14545.7594	84.91163599121662	84.911241165832
614	0.5758501766527728	9	14545.7542	84.91157527995004	84.91124116583202
615	0.5758501607826542	7	14545.753799999998	84.91157060985348	84.911241165832
616	0.5758500496918226	13	14545.751	84.91153791918138	84.911241165832
617	0.5758501766527728	13	14545.7542	84.91157527995004	84.91124116583202
618	0.5758500020814664	16	14545.7498	84.91152390889524	84.911241165832
619	0.5758506368862174	10	14545.7658	84.9117107128053	84.91124116583202
620	0.575851017769068	8	14545.775399999998	84.91182279524996	84.91124116583202
621	0.5758510336391868	17	14545.7758	84.91182746535344	84.91124116583204
622	0.5758511024097014	12	14545.777533333332	84.91184770246994	84.91124116583202
623	0.575851187050335	16	14545.779666666666	84.91187260969356	84.91124116583202
624	0.5758508273276426	8	14545.7706	84.91176675401838	84.91124116583202
625	0.575850446444792	10	14545.760999999998	84.9116546716107	84.91124116583202
626	0.5758501290424164	6	14545.752999999998	84.91156126966082	84.91124116583204
627	0.5758501184623374	11	14545.752733333332	84.91155815626336	84.91124116583198
628	0.5758499068607538	10	14545.7474	84.91149588832648	84.91124116583202
629	0.575849980921308	12	14545.749266666666	84.9115176821018	84.91124116583202
630	0.5758499703412288	6	14545.749	84.91151456870514	84.911241165832
631	0.5758503194838418	14	14545.7578	84.91161731082458	84.911241165832
632	0.575850097302179	16	14545.752199999998	84.91155192946864	84.91124116583198
633	0.575850097302179	12	14545.752199999998	84.91155192946864	84.91124116583198
634	0.5758502877436042	10	14545.757	84.91160797062934	84.911241165832
635	0.5758504623149108	7	14545.7614	84.91165934170954	84.91124116583202
636	0.5758505416655048	12	14545.7634	84.9116826922057	84.91124116583198
637	0.5758508590678802	11	14545.7714	84.91177609422236	84.91124116583202
638	0.5758511447300182	13	14545.7786	84.9118601560813	84.91124116583202
639	0.5758510071889888	19	14545.775133333332	84.9118196818477	84.91124116583202
640	0.5758510495093056	6	14545.7762	84.91183213545706	84.91124116583202
641	0.5758512716909684	12	14545.781799999998	84.91189751692084	84.911241165832
642	0.5758510812495432	8	14545.777	84.9118414756646	84.911241165832
643	0.5758509860288304	15	14545.774599999998	84.9118134550434	84.911241165832
644	0.575850589275861	9	14545.764599999998	84.9116967025049	84.91124116583198
645	0.5758502242631292	12	14545.7554	84.9115892902404	84.91124116583202
646	0.5758505416655048	10	14545.7634	84.9116826922057	84.91124116583198
647	0.5758503988344358	13	14545.7598	84.91164066131496	84.91124116583202
648	0.575850097302179	8	14545.752199999998	84.91155192946864	84.91124116583198
649	0.5758500655619414	10	14545.7514	84.911542589277	84.91124116583202
650	0.5758502877436042	11	14545.757	84.91160797062934	84.911241165832
651	0.5758504385097326	15	14545.7608	84.91165233656134	84.911241165832
652	0.5758502665834458	11	14545.756466666666	84.9116017438328	84.91124116583202
653	0.5758502560033668	12	14545.7562	84.91159863043462	84.91124116583202
654	0.575850525795386	7	14545.763	84.9116780221062	84.91124116583202
655	0.575850446444792	14	14545.760999999998	84.9116546716107	84.91124116583202
656	0.5758499703412288	16	14545.749	84.91151456870514	84.911241165832
657	0.5758498433802786	21	14545.745799999998	84.91147720794984	84.91124116583198
658	0.5758499703412288	7	14545.749	84.91151456870514	84.911241165832
659	0.5758500655619414	10	14545.7514	84.911542589277	84.91124116583202
660	0.5758502242631292	9	14545.7554	84.9115892902404	84.91124116583202
661	0.5758499386009912	12	14545.7482	84.91150522851554	84.91124116583202
662	0.575850097302179	14	14545.752199999998	84.91155192946864	84.91124116583198
663	0.575850033821704	12	14545.7506	84.91153324908586	84.91124116583198
664	0.5758501819428124	15	14545.754333333332	84.9115768366489	84.91124116583202
665	0.5758505416655048	10	14545.7634	84.9116826922057	84.91124116583198
666	0.5758508193925832	15	14545.7704	84.91176441896746	84.91124116583202
667	0.5758506792065342	14	14545.766866666666	84.9117231664066	84.911241165832
668	0.5758508590678802	14	14545.7714	84.91177609422236	84.91124116583202
669	0.5758503194838418	10	14545.7578	84.91161731082458	84.911241165832
670	0.575850382964317	13	14545.7594	84.91163599121662	84.911241165832
671	0.5758504781850296	8	14545.7618	84.91166401180854	84.91124116583202
672	0.5758501766527728	15	14545.7542	84.91157527995004	84.91124116583202
673	0.575850033821704	13	14545.7506	84.91153324908586	84.91124116583198
674	0.5758501396224956	7	14545.753266666666	84.91156438305832	84.91124116583202
675	0.5758504676049504	8	14545.761533333332	84.9116608984092	84.91124116583202
676	0.5758505205053462	12	14545.762866666666	84.9116764654064	84.91124116583202
677	0.5758504147045544	11	14545.760199999998	84.91164533141342	84.91124116583202
678	0.5758503723842378	10	14545.759133333334	84.91163287781782	84.91124116583202
679	0.575850150202575	16	14545.753533333332	84.91156749645588	84.91124116583198
680	0.5758497640296848	17	14545.7438	84.91145385748196	84.91124116583202
681	0.5758497481595658	11	14545.7434	84.91144918738874	84.91124116583202
682	0.575849605328497	11	14545.7398	84.9114071565558	84.911241165832
683	0.5758495682982198	9	14545.738866666666	84.9113962596749	84.91124116583202
684	0.5758497005492096	15	14545.742199999998	84.91143517710992	84.91124116583202
685	0.5758499703412288	8	14545.749	84.91151456870514	84.911241165832
686	0.5758497640296848	13	14545.7438	84.91145385748196	84.91124116583202
687	0.5758495831103306	14	14545.739239999998	84.91140061842716	84.91124116583204
688	0.5758495577181406	5	14545.738599999998	84.91139314628046	84.91124116583202
689	0.5758499703412288	16	14545.749	84.91151456870514	84.911241165832
690	0.575850033821704	16	14545.7506	84.91153324908586	84.91124116583198
691	0.5758504781850296	8	14545.7618	84.91166401180854	84.91124116583202
692	0.5758506051459798	11	14545.765	84.9117013726049	84.911241165832
693	0.5758503670941982	13	14545.759	84.91163132111842	84.91124116583202
694	0.5758506051459798	9	14545.765	84.9117013726049	84.911241165832
695	0.575850382964317	14	14545.7594	84.91163599121662	84.911241165832
696	0.5758502877436042	10	14545.757	84.91160797062934	84.911241165832
697	0.5758499386009912	10	14545.7482	84.91150522851554	84.91124116583202
698	0.5758496529388534	8	14545.741	84.9114211668323	84.911241165832
699	0.5758496370687346	17	14545.7406	84.91141649674	84.91124116583198
700	0.5758495471380614	11	14545.738333333332	84.9113900328861	84.91124116583202
701	0.5758502242631292	19	14545.7554	84.9115892902404	84.91124116583202
702	0.5758503194838418	22	14545.7578	84.91161731082458	84.911241165832
703	0.5758505522455838	20	14545.763666666666	84.91168580560542	84.91124116583202
704	0.5758504781850296	13	14545.7618	84.91166401180854	84.91124116583202
705	0.5758504623149108	17	14545.7614	84.91165934170954	84.91124116583202
706	0.575850446444792	14	14545.760999999998	84.9116546716107	84.91124116583202
707	0.575850393544396	17	14545.759666666666	84.9116391046155	84.91124116583202
708	0.5758503908993764	15	14545.7596	84.91163832626578	84.91124116583202
709	0.57585073210693	13	14545.768199999998	84.91173873340952	84.911241165832
710	0.5758511447300182	16	14545.7786	84.9118601560813	84.91124116583202
711	0.5758507955874052	14	14545.7698	84.91175741381494	84.91124116583198
712	0.5758505416655048	8	14545.7634	84.9116826922057	84.91124116583198
713	0.5758502771635252	12	14545.756733333332	84.91160485723102	84.91124116583198
714	0.575850446444792	17	14545.760999999998	84.9116546716107	84.91124116583202
715	0.5758504781850296	17	14545.7618	84.91166401180854	84.91124116583202
716	0.5758505945659006	22	14545.764733333334	84.91169825920492	84.91124116583202
717	0.5758508379077218	19	14545.770866666666	84.91176986741966	84.911241165832
718	0.5758508908081178	14	14545.7722	84.91178543442686	84.91124116583202
719	0.5758509860288304	12	14545.774599999998	84.9118134550434	84.911241165832
720	0.5758507955874052	14	14545.7698	84.91175741381494	84.91124116583198
721	0.5758507955874052	7	14545.7698	84.91175741381494	84.91124116583198
722	0.5758507744272468	14	14545.769266666666	84.91175118701288	84.911241165832
723	0.5758508167475634	13	14545.770333333332	84.91176364061718	84.91124116583204
724	0.5758506368862174	10	14545.7658	84.9117107128053	84.91124116583202
725	0.5758503194838418	8	14545.7578	84.91161731082458	84.911241165832
726	0.5758507955874052	18	14545.7698	84.91175741381494	84.91124116583198
727	0.5758508167475634	11	14545.770333333332	84.91176364061718	84.91124116583204
728	0.5758508431977614	13	14545.770999999998	84.9117714241203	84.911241165832
729	0.5758509225483554	12	14545.773	84.91179477463186	84.91124116583198
730	0.5758508908081178	10	14545.7722	84.91178543442686	84.91124116583202
731	0.5758509384184742	21	14545.7734	84.91179944473456	84.911241165832
732	0.57585073210693	16	14545.768199999998	84.91173873340952	84.911241165832
733	0.5758502877436042	13	14545.757	84.91160797062934	84.911241165832
734	0.5758501449125354	13	14545.7534	84.9115659397571	84.911241165832
735	0.5758501607826542	12	14545.753799999998	84.91157060985348	84.911241165832
736	0.5758502031029708	17	14545.754866666666	84.91158306344452	84.911241165832
737	0.575850382964317	18	14545.7594	84.91163599121662	84.911241165832
738	0.5758506051459798	19	14545.765	84.9117013726049	84.911241165832
739	0.5758507797172864	11	14545.7694	84.91175274371338	84.91124116583202
740	0.5758508908081178	12	14545.7722	84.91178543442686	84.91124116583202
741	0.5758505099252672	12	14545.7626	84.91167335200686	84.91124116583202
742	0.575850097302179	15	14545.752199999998	84.91155192946864	84.91124116583198
743	0.575850097302179	9	14545.752199999998	84.91155192946864	84.91124116583198
744	0.5758500020814664	12	14545.7498	84.91152390889524	84.911241165832
745	0.575850382964317	5	14545.7594	84.91163599121662	84.911241165832
746	0.575850097302179	17	14545.752199999998	84.91155192946864	84.91124116583198
747	0.5758504147045544	9	14545.760199999998	84.91164533141342	84.91124116583202
748	0.5758501290424164	12	14545.752999999998	84.91156126966082	84.91124116583204
749	0.575849890990635	11	14545.747	84.9114912182321	84.911241165832
750	0.5758502560033668	8	14545.7562	84.91159863043462	84.91124116583202
751	0.5758503194838418	12	14545.7578	84.91161731082458	84.911241165832
752	0.5758502242631292	10	14545.7554	84.9115892902404	84.91124116583202
753	0.5758504147045544	10	14545.760199999998	84.91164533141342	84.91124116583202
754	0.5758499624061694	15	14545.7488	84.9115122336577	84.91124116583204
755	0.5758498962806744	14	14545.747133333332	84.91149277493022	84.91124116583202
756	0.575850033821704	18	14545.7506	84.91153324908586	84.91124116583198
757	0.5758502454232874	13	14545.755933333332	84.91159551703646	84.911241165832
758	0.575850382964317	14	14545.7594	84.91163599121662	84.911241165832
759	0.5758501290424164	6	14545.752999999998	84.91156126966082	84.91124116583204
760	0.5758500655619414	12	14545.7514	84.911542589277	84.91124116583202
